107	0	2,622	0,270333333333333	0	text_books_cola	It is likely Patrick to leave.
108	0	2,629	0,2715	0	linguistic_journal_jh	We've been looking for all day the dean's office.
109	0	2,639	0,273166666666667	0	text_books_cola	John is taller than six feet is.
110	0	2,644	0,274	0	text_books_cola	I expect to double my profits more than.
111	0	2,657	0,276166666666667	0	linguistic_journal_jh	Who did Mary persuade friends of to nominate himself?
112	0	2,658	0,276333333333333	0	linguistic_journal_jh	What John gave was Mary a book.
113	0	2,659	0,2765	0	text_books_cola	The thief stole the museum of the painting.
114	0	2,683	0,2805	0	linguistic_journal_jh	John tried to win and Bill did the very same thing as try to win.
115	0	2,686	0,281	0	text_books_cola	I sent to you it.
116	0	2,694	0,282333333333333	0	linguistic_journal_jh	John guaranteed to Susan to leave.
117	1	2,694	0,282333333333333	0	linguistic_journal_jh	Fix the car, John tried to.
118	0	2,7	0,283333333333333	0	text_books_cola	It has rains every day for the last week.
119	0	2,711	0,285166666666667	0	text_books_cola	Which rebel leader did you hear Cheney's rumor that the CIA assassinated?
120	0	2,714	0,285666666666667	0	text_books_cola	The thief stole Mr. Smith the painting.
121	0	2,722	0,287	0	text_books_cola	I've kicked more of a man than you have.
122	1	2,745	0,290833333333333	0	text_books_cola	For discussion of the same phenomenon in Russian.
123	1	2,757	0,292833333333333	0	linguistic_journal_jh	Pictures of whom has John bought?
124	0	2,771	0,295166666666667	0	text_books_cola	Fabio asked had if Claus run a marathon.
125	0	2,778	0,296333333333333	0	text_books_cola	The lake was camped beside by my sister.
126	0	2,778	0,296333333333333	0	text_books_cola	The White Rabbit vanished his watch.
127	0	2,778	0,296333333333333	0	linguistic_journal_jh	What do you wonder whether John bought?
128	1	2,78	0,296666666666667	0	text_books_cola	Elmer finished the cake and John did too, finish the cake.
129	0	2,795	0,299166666666667	0	linguistic_journal_jh	Mary convinced to become a vegetarian.
130	0	2,8	0,3	0	text_books_cola	Who do you think that saw you?
131	1	2,8	0,3	0	text_books_cola	These documents Elizabeth is checking at this very moment.
132	0	2,806	0,301	0	text_books_cola	John believes for Bill to have slept.
133	0	2,818	0,303	0	text_books_cola	The Joneses think himself the most wealthy guy on the block.
134	0	2,829	0,304833333333333	0	text_books_cola	The guide has been taken John to the library.
135	0	2,829	0,304833333333333	0	linguistic_journal_jh	What do you expect who to buy?
136	1	2,846	0,307666666666667	0	linguistic_journal_jh	For these issues to be clarified, many more papers about his philosophy seem to Quine to be needed.
137	0	2,857	0,3095	0	text_books_cola	Mary considered he to have loved her.
138	0	2,857	0,3095	0	text_books_cola	The child wail.
139	1	2,857	0,3095	0	linguistic_journal_jh	In few places with so much sunlight has she lived.
140	0	2,861	0,310166666666667	0	text_books_cola	The captain named Seafarer to the ship.
141	0	2,865	0,310833333333333	0	linguistic_journal_jh	Helen examined Bernie so as for us to vindicate himself.
142	1	2,868	0,311333333333333	0	linguistic_journal_jh	I envy you his cooperation.
143	1	2,886	0,314333333333333	0	linguistic_journal_jh	Who did you give statues of to all the season-ticket holders?
144	1	2,897	0,316166666666667	0	linguistic_journal_jh	With that Supreme Court decision were taken from minorities many of the rights they had fought so long to enjoy.
145	1	2,914	0,319	0	text_books_cola	We will invite volunteers on whom to work.
146	0	2,917	0,3195	0	text_books_cola	John ate a carrot and Mary did so a radish.
147	1	2,943	0,323833333333333	0	text_books_cola	When Alison and David soaked their feet was after dinner.
148	0	2,943	0,323833333333333	0	linguistic_journal_jh	Which candidate did they say to get to agree to a debate was hard?
149	0	2,943	0,323833333333333	0	linguistic_journal_jh	To the Native Americans was promised the moon.
150	1	2,944	0,324	0	linguistic_journal_jh	John is a more strikingly unacceptably dressed student than any of you is.
151	0	2,95	0,325	0	text_books_cola	Mary sang a song, but Lee did never.
152	0	2,971	0,3285	0	text_books_cola	It is Ireland that he is going.
153	0	2,971	0,3285	0	text_books_cola	I wonder has whether Mary worked for Microsoft.
154	0	2,98	0,33	0	text_books_cola	The bread cut.
155	0	3	0,333333333333333	0	text_books_cola	Every student who ever goes to Europe ever has enough money.
156	0	3	0,333333333333333	0	linguistic_journal_jh	John is as good the student as Mary.
157	0	3	0,333333333333333	0	linguistic_journal_jh	I'm surprised that this is real interesting a class.
158	0	3,021	0,336833333333333	0	linguistic_journal_jh	Who are coming to your party?
159	0	3,028	0,338	0	text_books_cola	The squirrel is right angry.
160	1	3,029	0,338166666666667	0	text_books_cola	The pictures of Bill, she put on your desk.
161	1	3,029	0,338166666666667	0	text_books_cola	Julie became a fond of Lloyd.
162	0	3,029	0,338166666666667	0	linguistic_journal_jh	There seem mice to be in the cupboard.
163	1	3,029	0,338166666666667	0	linguistic_journal_jh	Ice cream gives me brain-freeze if I eat it too fast and beans me indigestion if I eat them too slow.
164	0	3,05	0,341666666666667	0	linguistic_journal_jh	John told Sue to wash each other.
165	1	3,056	0,342666666666667	0	linguistic_journal_jh	The child was lost that Alexis was waiting for.
166	0	3,056	0,342666666666667	0	linguistic_journal_jh	What did John say how to cook?
167	0	3,057	0,342833333333333	0	text_books_cola	The scene of the movie and that I wrote was in Chicago.
168	1	3,057	0,342833333333333	0	linguistic_journal_jh	I know a bureaucrat bribed.
169	0	3,081	0,346833333333333	0	linguistic_journal_jh	There are you.
170	0	3,083	0,347166666666667	0	text_books_cola	I find it easy to believe - but Joan finds it hard to believe - Tom to be dishonest.
171	0	3,083	0,347166666666667	0	linguistic_journal_jh	Who do you think he sent what to?
172	0	3,086	0,347666666666667	0	linguistic_journal_jh	John told Sue for Harry to wash themselves.
173	0	3,106	0,351	0	text_books_cola	Janet broke at the vase.
174	0	3,111	0,351833333333333	0	text_books_cola	The room contains many furniture.
175	1	3,111	0,351833333333333	0	text_books_cola	Into which room did Jeeves sauntered?
176	0	3,114	0,352333333333333	0	text_books_cola	Sam may have been being interrogating by the FBI.
177	0	3,114	0,352333333333333	0	text_books_cola	When into the room came Aunt Norris, Fanny stopped talking.
178	1	3,114	0,352333333333333	0	text_books_cola	John left his office at 11 and at 12, the library.
179	0	3,139	0,3565	0	linguistic_journal_jh	How likely to be a riot is there?
180	0	3,143	0,357166666666667	0	text_books_cola	Mary persuaded to leave John.
181	0	3,143	0,357166666666667	0	linguistic_journal_jh	Undine underwent John's investigation drunk.
182	0	3,167	0,361166666666667	0	linguistic_journal_jh	It was on Smiley on whom the sheriff placed the blame.
183	0	3,171	0,361833333333333	0	text_books_cola	The students and Professor Swansong is meeting in the park.
184	1	3,171	0,361833333333333	0	linguistic_journal_jh	The careful track that which she's keeping of her expenses pleases me.
185	0	3,189	0,364833333333333	0	linguistic_journal_jh	Mary was bought a cake.
186	1	3,194	0,365666666666667	0	linguistic_journal_jh	I envy you your equanimity again.
187	0	3,2	0,366666666666667	0	linguistic_journal_jh	What do you think Bill sprayed who with?
188	1	3,214	0,369	0	text_books_cola	I believed these students all to like John.
189	0	3,231	0,371833333333333	0	text_books_cola	The children eat all chocolate.
190	1	3,243	0,373833333333333	0	text_books_cola	The tub leaked empty of water.
191	0	3,25	0,375	0	text_books_cola	Among the guests were sitting my friend Louise.
192	0	3,263	0,377166666666667	0	text_books_cola	John learned French immediately perfectly.
193	1	3,265	0,3775	0	text_books_cola	Mary send a book.
194	0	3,27	0,378333333333333	0	text_books_cola	At Mrs. Parker's lodged an old woman.
195	0	3,278	0,379666666666667	0	text_books_cola	Doug removed at the scratches from the tabletop.
196	1	3,278	0,379666666666667	0	text_books_cola	Real play Valencia next Sunday.
197	0	3,286	0,381	0	text_books_cola	Maxwell isn't half the doctor.
198	0	3,297	0,382833333333333	0	text_books_cola	It is likely to seem to be arrogant.
199	0	3,297	0,382833333333333	0	linguistic_journal_jh	John took a hard time.
200	0	3,306	0,384333333333333	0	linguistic_journal_jh	Sandy, was vilified, who I'm sure you remember, by the press.
201	0	3,314	0,385666666666667	0	text_books_cola	Rich we have impeccable taste.
202	1	3,314	0,385666666666667	0	linguistic_journal_jh	Susan was promised to be helped to take care of herself.
203	1	3,314	0,385666666666667	0	linguistic_journal_jh	John might bathe, but Sally can't get wet because of her poison ivy or Mary get dressed because of her phobias, so we may as well give up.
204	1	3,333	0,388833333333333	0	text_books_cola	John, to who and to whose friends that letter was addressed, is a fool.
205	1	3,34	0,39	0	linguistic_journal_jh	After one's pitching one's tent, sleep comes quickly.
206	0	3,343	0,3905	0	linguistic_journal_jh	It was of John that I took a picture to school.
207	0	3,361	0,3935	0	text_books_cola	Few information was provided.
208	0	3,361	0,3935	0	text_books_cola	They think she is too much happy.
209	0	3,371	0,395166666666667	0	linguistic_journal_jh	I saw the picture of himself yesterday that John liked.
210	0	3,378	0,396333333333333	0	linguistic_journal_jh	After one's pitching the tents, darkness fell quickly.
211	1	3,395	0,399166666666667	0	linguistic_journal_jh	If Haldeman is guilty, too, then Nixon is.
212	0	3,4	0,4	0	text_books_cola	The scissors is lost.
213	1	3,417	0,402833333333333	0	text_books_cola	I showed few boys any of the books.
214	1	3,429	0,404833333333333	0	text_books_cola	What the spy became was too friendly with his new contacts.
215	1	3,429	0,404833333333333	0	linguistic_journal_jh	I make too strong an espresso, and Fred too weak.
216	0	3,444	0,407333333333333	0	text_books_cola	The man arrived on the train was my brother.
217	1	3,459	0,409833333333333	0	linguistic_journal_jh	The unfortunate expects that he will get a medal.
218	0	3,459	0,409833333333333	0	linguistic_journal_jh	They saw that picture of itself next to the rock.
219	0	3,471	0,411833333333333	0	linguistic_journal_jh	The teacher and I have done their best to fix the problem.
220	0	3,472	0,412	0	text_books_cola	I think that learning English to be not all that easy.
221	0	3,472	0,412	0	linguistic_journal_jh	In that direction, I think they went.
222	1	3,475	0,4125	0	linguistic_journal_jh	John pushed a cart into stores in ten minutes.
223	0	3,5	0,416666666666667	0	text_books_cola	Anson believed Jenny to have hurt himself.
224	0	3,5	0,416666666666667	0	linguistic_journal_jh	John's wife thought that for to indulge himself in drinking is inappropriate.
225	0	3,512	0,418666666666667	0	text_books_cola	He figured out that.
226	1	3,537	0,422833333333333	0	linguistic_journal_jh	Susan was promised to be encouraged to take care of herself.
227	1	3,541	0,4235	0	text_books_cola	Edward's help, you can rely on.
228	0	3,543	0,423833333333333	0	linguistic_journal_jh	No boy was admitted to the Mystery Spot, before he, who had to wait in line for at least two hours, signed a waiver-of-liability form.
229	0	3,55	0,425	0	linguistic_journal_jh	This car, I would consider buying, which is equipped with a V6.
230	0	3,553	0,4255	0	text_books_cola	The judge offered the winner with a prize.
231	0	3,556	0,426	0	linguistic_journal_jh	To people without union affiliation will be given the boot.
232	0	3,558	0,426333333333333	0	text_books_cola	She knocked himself on the head with a zucchini.
233	1	3,568	0,428	0	text_books_cola	Playing with matches is; lots of fun, but doing, so and emptying gasoline from one can to another at the same time is a sport best reserved for arsons.
234	1	3,571	0,4285	0	text_books_cola	The dumplings which Sasha is gobbling down faster than I can reheat the meatballs are extremely tasty, if I do say so.
235	0	3,571	0,4285	0	text_books_cola	They promised it to rain.
236	0	3,579	0,429833333333333	0	text_books_cola	We called my father, who had just turned 60, up.
237	0	3,6	0,433333333333333	0	text_books_cola	Mary came to read Fred's story, and I also came to.
238	0	3,6	0,433333333333333	0	linguistic_journal_jh	John seems to meet at six.
239	1	3,629	0,438166666666667	0	text_books_cola	The mouse was out the cheese box.
240	0	3,634	0,439	0	linguistic_journal_jh	John read the book for the hours.
241	0	3,639	0,439833333333333	0	text_books_cola	Reports of which the government prescribes the height of the Lettering on the covers are invariably boring.
242	1	3,639	0,439833333333333	0	linguistic_journal_jh	There will soon arrive at your door one of our representatives.
243	1	3,643	0,4405	0	linguistic_journal_jh	The birth of his son gave heart to Mike.
244	1	3,657	0,442833333333333	0	text_books_cola	Fred must both have been singing songs and have been drinking beer.
245	0	3,657	0,442833333333333	0	text_books_cola	I believe that the world is round strongly.
246	0	3,657	0,442833333333333	0	linguistic_journal_jh	It is Sandy that I see, who I'm sure you remember, regularly.
247	0	3,658	0,443	0	linguistic_journal_jh	I hope that Bill with all my heart will come to the party.
248	1	3,676	0,446	0	text_books_cola	That I should kiss pigs is my fondest dream.
249	0	3,686	0,447666666666667	0	text_books_cola	Placed the flute on the table.
250	0	3,698	0,449666666666667	0	text_books_cola	The more contented the nurses began to believe that we were going to pretend to be, the more angry we grew at the doctors.
251	0	3,703	0,4505	0	linguistic_journal_jh	Vera left the party so as for Fred not to get embarrassed.
252	0	3,703	0,4505	0	linguistic_journal_jh	Who did you find a photograph of rather unattractive?
253	0	3,711	0,451833333333333	0	linguistic_journal_jh	Whose name did John forget before he wrote down?
254	1	3,743	0,457166666666667	0	text_books_cola	There darted into the room a little boy.
255	0	3,756	0,459333333333333	0	text_books_cola	I reviewed Joe's attempt to find Holly while you reviewed José's attempt to.
256	1	3,775	0,4625	0	linguistic_journal_jh	The boss gave the wolves Maria.
257	0	3,778	0,463	0	text_books_cola	She has problem enough as it is.
258	0	3,78	0,463333333333333	0	text_books_cola	We proved conclusively to the authorities Smith to be the thief.
259	1	3,784	0,464	0	text_books_cola	The more examples Mary says that Bill has helped Fred to discover the less I believe her.
260	1	3,795	0,465833333333333	0	linguistic_journal_jh	I found a bureaucrat bribed.
261	1	3,806	0,467666666666667	0	text_books_cola	You friends of the king are all the same.
262	1	3,806	0,467666666666667	0	linguistic_journal_jh	John requested Sally to be allowed to take care of himself.
263	1	3,806	0,467666666666667	0	linguistic_journal_jh	He is a man less happy than my father.
264	1	3,821	0,470166666666667	0	text_books_cola	A plan to negotiate an honorable end to the war in Vietnam was gotten wind of.
265	1	3,826	0,471	0	linguistic_journal_jh	John visited a town that's near the town Mary did.
266	1	3,857	0,476166666666667	0	text_books_cola	John fed the baby up with rice.
267	0	3,861	0,476833333333333	0	text_books_cola	Fanny continued talking although in came Aunt Norris.
268	1	3,865	0,4775	0	linguistic_journal_jh	If Bertrand Russell is giving the lecture, it is the author of ‘‘On Denoting'' who is giving the lecture.
269	1	3,868	0,478	0	linguistic_journal_jh	Mary climbed higher yesterday than 1,000 feet.
270	0	3,882	0,480333333333333	0	text_books_cola	Did you notice of which difficulties she made light?
271	0	3,886	0,481	0	text_books_cola	The man I think that chased Fido returned.
272	1	3,889	0,4815	0	text_books_cola	I asked did Medea poison Jason.
273	1	3,889	0,4815	0	linguistic_journal_jh	Alice met each man taller than my father.
274	0	3,892	0,482	0	linguistic_journal_jh	Mugsy Boags was very tall a basketball player.
275	1	3,892	0,482	0	linguistic_journal_jh	Mary was wagered to have won the race.
276	0	3,897	0,482833333333333	0	text_books_cola	Gwen exchanged the dress to Mary.
277	0	3,9	0,483333333333333	0	text_books_cola	I assumed to be innocent.
278	1	3,914	0,485666666666667	0	text_books_cola	Gomez's photograph of Pugsley belonging to Lucy.
279	0	3,917	0,486166666666667	0	linguistic_journal_jh	Helen examined Bernie in order for us to vindicate himself.
280	1	3,917	0,486166666666667	0	linguistic_journal_jh	Sitting on the fence seems to be a crow.
281	0	3,927	0,487833333333333	0	linguistic_journal_jh	John told Sue when to wash each other.
282	1	3,943	0,4905	0	linguistic_journal_jh	John has at most as many houses as Bill has.
283	0	3,944	0,490666666666667	0	linguistic_journal_jh	John gave Susan some kind of encouragement to take care of himself.
284	1	3,946	0,491	0	text_books_cola	How he is brave!
285	0	3,947	0,491166666666667	0	linguistic_journal_jh	There clapped a good little monkey.
286	0	3,957	0,492833333333333	0	linguistic_journal_jh	The book was filed without my reading first.
287	0	3,972	0,495333333333333	0	linguistic_journal_jh	There seems a man to be in the room.
288	1	4	0,5	1	linguistic_journal_jh	John saw in the living room yesterday the man who lived next door.
289	1	4	0,5	1	linguistic_journal_jh	Either the Waring number is odd, or the Waring number plus six is even, too.
290	0	4,026	0,504333333333333	1	linguistic_journal_jh	The good little monkey clapped silly.
291	0	4,028	0,504666666666667	1	linguistic_journal_jh	Ginny remembered that she would have bought the beer (by the time she goes to bed this evening).
292	1	4,029	0,504833333333333	1	text_books_cola	Calvin will have been eating.
293	0	4,029	0,504833333333333	1	text_books_cola	Mary prefers that Bill will come.
294	1	4,029	0,504833333333333	1	linguistic_journal_jh	Susan got from John some kind of invitation to take care of herself.
295	0	4,029	0,504833333333333	1	linguistic_journal_jh	The magician vanished the rabbit.
296	1	4,053	0,508833333333333	1	text_books_cola	Only to the best students would he give this book.
297	0	4,057	0,5095	1	text_books_cola	It mattered with a telescope.
298	0	4,057	0,5095	1	linguistic_journal_jh	Julien is so crazy than he eats ants.
299	1	4,07	0,511666666666667	1	text_books_cola	That automobile factories abound in Michigan worries me greatly.
300	0	4,083	0,513833333333333	1	linguistic_journal_jh	This child my daughter played with, had the flu.
301	1	4,086	0,514333333333333	1	linguistic_journal_jh	Susan was promised to be enabled to take care of herself.
302	0	4,108	0,518	1	text_books_cola	Ellen conferred Helen.
303	1	4,111	0,5185	1	linguistic_journal_jh	John arrived a fool.
304	1	4,114	0,519	1	text_books_cola	Mary and an old friend who comes from Miami kissed.
305	0	4,114	0,519	1	text_books_cola	I read some book.
306	1	4,114	0,519	1	linguistic_journal_jh	Bottles of beer were drunk in three minutes for an hour straight.
307	1	4,122	0,520333333333333	1	text_books_cola	Such an eminent scholar as Dr. Lucille Hein was here.
308	0	4,125	0,520833333333333	1	text_books_cola	The door has seven holes in it and the window.
309	1	4,139	0,523166666666667	1	text_books_cola	You British or you Americans will get yourselves in trouble.
310	1	4,139	0,523166666666667	1	linguistic_journal_jh	If someone voted against his tenure, it is Susan who voted against his tenure.
311	0	4,139	0,523166666666667	1	linguistic_journal_jh	Sarah convinced Bill that he would have gone to the party (by the time he goes to bed this evening).
312	1	4,147	0,5245	1	linguistic_journal_jh	How tall a forward did the Lakers hire?
313	1	4,167	0,527833333333333	1	linguistic_journal_jh	John is a cleverer man than Bill is.
314	0	4,167	0,527833333333333	1	linguistic_journal_jh	John read the book for each hour.
315	0	4,167	0,527833333333333	1	linguistic_journal_jh	I put those pictures of Sara next to herself.
316	1	4,182	0,530333333333333	1	text_books_cola	What I believe that he was wearing is this hat.
317	1	4,194	0,532333333333333	1	linguistic_journal_jh	After the books went on sale, thirteen shoppers who had bought some earlier complained; but after the magazines went on sale, only two did.
318	0	4,194	0,532333333333333	1	linguistic_journal_jh	John only will read the book.
319	1	4,2	0,533333333333333	1	text_books_cola	Dulles suspected everyone who Angleton did.
320	1	4,2	0,533333333333333	1	text_books_cola	A lot of this material can be presented in a fairly informal and accessible fashion, and often I do.
321	0	4,2	0,533333333333333	1	text_books_cola	This drug's testing on oneself is too risky.
322	0	4,2	0,533333333333333	1	linguistic_journal_jh	Bernie was pleased by Helen without compromising herself.
323	1	4,205	0,534166666666667	1	linguistic_journal_jh	John shouted to Sally to be allowed to leave.
324	0	4,205	0,534166666666667	1	linguistic_journal_jh	That way, he always pronounces my name.
325	1	4,216	0,536	1	text_books_cola	John is more embarrassed, the more pictures of himself appear in the news.
326	0	4,216	0,536	1	linguistic_journal_jh	Susan was promised by John to take care of himself.
327	0	4,216	0,536	1	linguistic_journal_jh	John asked Sally to take care of himself.
328	1	4,216	0,536	1	linguistic_journal_jh	I know a bureaucrat bribed deliberately.
329	1	4,216	0,536	1	linguistic_journal_jh	Jim returned home a man as tall as my father.
